TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,TC32,TC33,TC34,TC35,TC36
1.321751832300058140e+02,1.246635692592465574e+02,1.316317844036423992e+02,1.204422463956060767e+02,1.281658510858282796e+02,1.207454796565994002e+02,1.513753940627040038e+02,1.514331802256735955e+02,1.447903047397689420e+02,1.495986298694059258e+02,1.453485998010157516e+02,1.541735695215924977e+02,2.055153534220928009e+02,2.133757624506976924e+02,2.043063665601802938e+02,2.065558138431385373e+02,2.051597467762782685e+02,2.101632213664891538e+02,3.608863670007856399e+02,3.608438535950579080e+02,3.649142649077318765e+02,3.680970943515928866e+02,3.639050271914358063e+02,3.688793882305644161e+02,6.161475408207973032e+02,6.188439722656423783e+02,6.211555040098968448e+02,6.209597314908525050e+02,6.097098860803725984e+02,6.241547411373582008e+02,1.773600736076135220e-01,-1.080128885132467964e+00,2.668506409723096162e+00,5.731700223949550477e+00,-5.934446354939354684e+00,5.941244012567048038e+00
1.347121525023950142e+02,1.314709446628205285e+02,1.335028875703863775e+02,1.231594639328582730e+02,1.265410757929546719e+02,1.378232893613574674e+02,1.520668863696950268e+02,1.522296914155819820e+02,1.479605251462348861e+02,1.509698272618765031e+02,1.481614432387656848e+02,1.599819530485553400e+02,2.016964134066249699e+02,2.008729629291208028e+02,2.121125687954105956e+02,2.117818020352552253e+02,2.018975494152716976e+02,1.997819532647722838e+02,3.662853980939887037e+02,3.665110956965277751e+02,3.565122646484403504e+02,3.645094954946347912e+02,3.668061782986842445e+02,3.731284821730734507e+02,6.193745873641729531e+02,6.289118676285675065e+02,6.246639021616524587e+02,6.218110670702837979e+02,6.233682008658062159e+02,6.290492533018982613e+02,1.212986391515940454e+01,5.274541354368169621e+00,-8.385088922423797442e+00,-1.122090623652079522e+01,7.458514688830895523e+00,8.456769575519523130e+00
1.202589978028780706e+02,1.332019767958243222e+02,1.364877425822716077e+02,1.218811662273533187e+02,1.379123764568870740e+02,1.318782141602457330e+02,1.548024239400405691e+02,1.540363368438457883e+02,1.439470064285003446e+02,1.505809911175473417e+02,1.503948031015340234e+02,1.467636351650835991e+02,2.047174293354175632e+02,2.012837958954564783e+02,2.072645143615498569e+02,2.115713899008477199e+02,2.071040046257794813e+02,2.067526914793467085e+02,3.587800021292434280e+02,3.693679285580845999e+02,3.620448955704806053e+02,3.593571856080404245e+02,3.584748129023859633e+02,3.659503769338441543e+02,6.155382125657805545e+02,6.273626506612214371e+02,6.238244463801232769e+02,6.236049354113678191e+02,6.225373270443067213e+02,6.240526187346628149e+02,6.715328043439273031e+00,9.124954980668061211e+00,-5.086697873670120273e+00,2.266526059597970821e-01,-1.747834179004614796e+00,9.655309264162198701e+00
1.341272047949670991e+02,1.298728182441000172e+02,1.369544093323317782e+02,1.209565277737524411e+02,1.218429490584238692e+02,1.270162688517871601e+02,1.503597237341624293e+02,1.480673964243406999e+02,1.483682276044576440e+02,1.571750767139438381e+02,1.561955031390455417e+02,1.360304998631841329e+02,2.116579661288010072e+02,2.110573927234467249e+02,2.086398823252396255e+02,2.126289876005332644e+02,2.132200671071772717e+02,2.180792460677438100e+02,3.531629077721261183e+02,3.685362116498577052e+02,3.767490855309943072e+02,3.495330802784820889e+02,3.603031633136812388e+02,3.622608779971695867e+02,6.219473125406974532e+02,6.136744627531691094e+02,6.179678609000704910e+02,6.149174259575682981e+02,6.174514420463178794e+02,6.069580808216506966e+02,-2.534679683767601333e+00,9.219372110515847041e+00,5.141971280427926061e+00,-6.671015008233703192e+00,5.018462938681971686e+00,-5.948367208351634794e-01
1.234270078142280767e+02,1.320466503219795698e+02,1.289943325105601843e+02,1.381242108416619772e+02,1.314236894885926858e+02,1.210495473954939172e+02,1.555253139838764582e+02,1.509823430420954367e+02,1.466318772926222209e+02,1.510489436694797121e+02,1.560612857963151328e+02,1.480174675746024207e+02,2.069493947720160634e+02,2.019575930058418578e+02,2.122031421964751132e+02,2.127729327823885512e+02,2.029232350898994071e+02,2.138823432290594440e+02,3.666609003891708767e+02,3.651306254369652606e+02,3.549313293232864339e+02,3.607048567395203236e+02,3.695518802180505418e+02,3.617537811391171090e+02,6.252377287848481728e+02,6.239914870992026863e+02,6.201424781361477017e+02,6.290320494686483244e+02,6.212447002766974720e+02,6.208756935396219205e+02,-8.416301434229491729e-01,6.604737248797970750e+00,-3.028793017761152839e+00,9.062508899740162605e+00,-1.247653440946801418e+00,5.879183819139575107e+00
1.270391851008185142e+02,1.196419408627558738e+02,1.262027863851372729e+02,1.423502129466973258e+02,1.335252893394867328e+02,1.335022534521933153e+02,1.514965061282902070e+02,1.406902158660643352e+02,1.298867615049809672e+02,1.434335015774699116e+02,1.583073681880378274e+02,1.497280916350653968e+02,2.065475188643672766e+02,2.146441010669657601e+02,2.166319684185570509e+02,1.999105897756633681e+02,2.151743229723184356e+02,2.098194525694102879e+02,3.578404679735808145e+02,3.543914259183771378e+02,3.601751910660573230e+02,3.689258629993894942e+02,3.633151411128642394e+02,3.678002640747050123e+02,6.157066340197308136e+02,6.172735079223683670e+02,6.270564467456676994e+02,6.166204417801023965e+02,6.243301350003702055e+02,6.173228751745705267e+02,-8.612524097564858039e+00,-5.901954787321725071e+00,-3.667180585645486435e+00,4.320978467334150253e+00,5.110377332493638569e-01,4.114835922174554739e+00
1.321288423700634098e+02,1.316033548117621024e+02,1.167630368905356733e+02,1.217242972027594590e+02,1.229109551623412813e+02,1.221493918835588772e+02,1.442472340627830079e+02,1.412489949557233047e+02,1.571942079093733753e+02,1.454929849598751730e+02,1.403319311876267932e+02,1.548456851483224455e+02,2.052868993639582129e+02,2.010714063893404102e+02,2.077049840092819863e+02,2.010202499646994170e+02,2.073246492523602740e+02,2.039138783306520111e+02,3.641565390373799573e+02,3.713030185619104486e+02,3.662482511165727601e+02,3.570304739426628089e+02,3.539286178145120516e+02,3.621759943519552394e+02,6.308415763349868257e+02,6.234931471509282801e+02,6.142341883892353280e+02,6.203617460855551826e+02,6.155970836559689587e+02,6.162534895538774435e+02,1.084340974082227849e+00,3.752541546746307688e+00,5.902785967312862425e-01,7.659387013462506388e-01,-1.074488346981926057e+01,-2.125910847168336115e+00
1.318405740695320105e+02,1.325129640144454584e+02,1.238759373747202233e+02,1.326016348035079773e+02,1.255940731380353270e+02,1.321548169340920822e+02,1.557643920882796635e+02,1.459753818591089214e+02,1.541978606555394151e+02,1.492433639082289005e+02,1.505699941390520564e+02,1.483592346203069781e+02,2.017513398104119631e+02,2.088611681521953471e+02,2.000406638330793783e+02,2.110834830004738762e+02,2.161986321744522854e+02,2.108574772110054596e+02,3.675762793128226917e+02,3.624180733007714252e+02,3.604681197101725729e+02,3.571543995550938462e+02,3.591916408514610453e+02,3.674735914505156416e+02,6.148939317869890147e+02,6.151389124029552704e+02,6.202751831994726217e+02,6.194427945421291497e+02,6.186313865724252992e+02,6.158959952724162576e+02,5.271559428040489159e+00,-8.848422967119976335e+00,3.350540209589320639e+00,-5.586870552549265234e+00,5.756552981164064775e+00,-8.339849070042597567e-01
1.302326816656539279e+02,1.282149643949319398e+02,1.299416566110973577e+02,1.264509354481560592e+02,1.355266030411228826e+02,1.279047568639648347e+02,1.541080164211875001e+02,1.626930040709974037e+02,1.519869905238477656e+02,1.485433550498864292e+02,1.517825663648886234e+02,1.446162791261319853e+02,2.134777932371334259e+02,2.066239708880891328e+02,2.094198096485557699e+02,2.135259714908503383e+02,2.050811017122569808e+02,2.086323897972548593e+02,3.611390240504722442e+02,3.638262792171632896e+02,3.631601254135784984e+02,3.536217888143258961e+02,3.583254483992963060e+02,3.712364005129005022e+02,6.187984234793808582e+02,6.177156757311693127e+02,6.242781528413693195e+02,6.222475796490898574e+02,6.121815541375841576e+02,6.145154628263992436e+02,2.587758046099164488e-02,5.083880975869238483e+00,2.373624061843613298e+00,9.404936779447892192e+00,-3.439504322539354675e+00,-1.907115504393169125e+00
1.354074923247878530e+02,1.345914424106954357e+02,1.321241678301020670e+02,1.283866161187798696e+02,1.276507326504992648e+02,1.324368070437791118e+02,1.360501476719909988e+02,1.481406895158671659e+02,1.468785581968989788e+02,1.514543568351401461e+02,1.459159183591714282e+02,1.521308206180465277e+02,2.065567235153282866e+02,2.048997911235182698e+02,2.046804719077559014e+02,2.100570299118973878e+02,2.086745109546673973e+02,2.179775838913107577e+02,3.734103375432778193e+02,3.621476143276339030e+02,3.700668641903458820e+02,3.662578615355212719e+02,3.618730425391595418e+02,3.601296804060154955e+02,6.097388896457155170e+02,6.281712560339642550e+02,6.180871445052016497e+02,6.208691934124989302e+02,6.279478109170514699e+02,6.065908352743783780e+02,1.040898333206984772e+00,-1.076145553804699340e+00,-3.594126872217217272e+00,6.134017731904225279e+00,4.158276668438122492e+00,1.234086678607798504e+01
1.321928052870247825e+02,1.392349698740637223e+02,1.326275895160583502e+02,1.179420416321684399e+02,1.369710234260860773e+02,1.264486107849029679e+02,1.542054227298796718e+02,1.449919632408821712e+02,1.376623666084732633e+02,1.512658901295172029e+02,1.419400796189741527e+02,1.466064480522128690e+02,1.958707197836179432e+02,2.018734904753352168e+02,2.177609211218349401e+02,1.986367858541263161e+02,2.138421260055730500e+02,2.148242088732197885e+02,3.663295447694359268e+02,3.617939435286762659e+02,3.755149066201495884e+02,3.635044514033264704e+02,3.598822879034197513e+02,3.641912670824069664e+02,6.169869609393198289e+02,6.189708872383142761e+02,6.133130392601325411e+02,6.222495029154587201e+02,6.244102775315113831e+02,6.117178673574720733e+02,-3.340844988957282879e+00,1.589865453594826583e+01,-6.840809691518431990e+00,-8.981710468734526387e+00,-4.695649633725661687e+00,-3.491563768903666265e+00
1.379443602070947179e+02,1.256859919618248398e+02,1.285801615946581649e+02,1.358878513673685973e+02,1.249957303771465575e+02,1.400806592774464434e+02,1.438488438472141979e+02,1.546951739963036800e+02,1.506465304501147671e+02,1.406065267649076134e+02,1.603065912554594092e+02,1.530209320565215023e+02,2.036200177215078497e+02,2.144689360176596153e+02,2.145153440062335619e+02,2.142584186100199304e+02,2.034169777696232302e+02,2.022793743855963839e+02,3.578896651669070366e+02,3.608701885486843821e+02,3.562670554207342093e+02,3.604828291099715898e+02,3.538232912745926910e+02,3.715707461527072155e+02,6.232748149241188003e+02,6.170470745162856474e+02,6.184162271385803251e+02,6.172478389447511518e+02,6.132047791375849783e+02,6.172296842025309616e+02,-8.072727932592192346e+00,-1.184459748332752138e+00,4.345259540438647150e+00,8.727930502953636926e-01,-8.500853371711954765e+00,2.102074219077972650e+00
1.395863068556175790e+02,1.410634934105257230e+02,1.312332275181750276e+02,1.306931973154572972e+02,1.242967536691412249e+02,1.232184906185885893e+02,1.631325407506477632e+02,1.482843757996898830e+02,1.503599587954537071e+02,1.531509686750058279e+02,1.524480787888296618e+02,1.532574788938342181e+02,1.993229094492563718e+02,2.055723949247016549e+02,2.030586017143447179e+02,2.000366553784125472e+02,2.153464432883869506e+02,2.195814882196341102e+02,3.506482274524841500e+02,3.711139258133153476e+02,3.604273392592580763e+02,3.662522837191864937e+02,3.584475236320684530e+02,3.535365929973287393e+02,6.204617439386927344e+02,6.135795484471955206e+02,6.144480361992515327e+02,6.149965327071556658e+02,6.217244808482757890e+02,6.270536592980756723e+02,-1.706416672426010139e+00,-9.874090334761091992e-01,-2.939167477270615780e+00,1.635403050359026222e+00,2.406245223425540480e+00,3.010647321158218759e+00
1.361534581457694344e+02,1.135444076049871143e+02,1.307116925065053579e+02,1.248962259872607916e+02,1.388864082711410788e+02,1.259507845251038702e+02,1.525518126096862659e+02,1.557396666343041716e+02,1.504819253624706619e+02,1.450943168303085145e+02,1.452324609442818826e+02,1.526692414024619211e+02,2.098132033863084871e+02,2.095097895115673623e+02,1.989424459887326577e+02,2.164882284626922626e+02,2.079420131310218096e+02,2.090876028591209206e+02,3.703875724594689700e+02,3.690407448740849077e+02,3.671725038638110732e+02,3.570123911566156494e+02,3.627287265290908636e+02,3.678391219115060835e+02,6.303278178162099721e+02,6.171368194342879860e+02,6.234067657911484730e+02,6.174568235471181197e+02,6.200156668519451841e+02,6.094168851442657342e+02,4.660740317307734415e+00,-4.288863202651286288e-01,-3.279061897486045929e+00,8.701389334112455742e+00,-1.258554555106908168e+00,1.537261358776421671e+00
1.185891761324037219e+02,1.234036528614924464e+02,1.279669213571485642e+02,1.343075627434500916e+02,1.205797389984213908e+02,1.342768105783923147e+02,1.509236064116004741e+02,1.509859498365150614e+02,1.471380134709984873e+02,1.433241196384635145e+02,1.507313696139370620e+02,1.493173562019638041e+02,2.133096372218734018e+02,2.092212033058747238e+02,2.040168680333262898e+02,2.140990531155722749e+02,2.089076168423194702e+02,2.125028099596966911e+02,3.647602424977372380e+02,3.616869874911544684e+02,3.641697893346274668e+02,3.629362810131565880e+02,3.505058075259135535e+02,3.661136207289794129e+02,6.251835060166454241e+02,6.168685387660995048e+02,6.224246343137832582e+02,6.222676351206096115e+02,6.232668110794179483e+02,6.186063857292281227e+02,-5.111759171505553923e+00,2.877691002779107166e+00,-7.352082578623249987e+00,3.446051309325886880e+00,4.857212526667948005e+00,-5.854714784375664394e+00
1.192998798168736130e+02,1.416218731618894822e+02,1.404304662940966750e+02,1.315320052973229963e+02,1.324873450752156998e+02,1.319594975398022427e+02,1.509740699272652762e+02,1.508549023218207594e+02,1.441764212951101456e+02,1.587168357379974282e+02,1.508513534822906479e+02,1.516588762760131885e+02,2.000086296842321190e+02,2.258794694025807530e+02,2.004837224083167087e+02,2.136893923883639275e+02,2.114188355147777258e+02,2.104863865721268894e+02,3.675393298562832456e+02,3.638003859760246996e+02,3.633618584407835215e+02,3.598252625115699175e+02,3.584185819205820849e+02,3.624007488924215750e+02,6.170094555999781960e+02,6.248692048020375296e+02,6.113052715264153676e+02,6.195088615229168454e+02,6.247768806044654184e+02,6.138062014908648507e+02,-6.674786046524769034e+00,-5.917863920608239070e+00,1.398473413103584839e+01,3.199170469923336313e+00,2.159953366471486280e+00,-2.689278859098545915e+00
1.225223654177857782e+02,1.378089915595888897e+02,1.309593373514279904e+02,1.252091175240703080e+02,1.358624920759911845e+02,1.346159358683079006e+02,1.512999164971950563e+02,1.549974161095156546e+02,1.539424933594107188e+02,1.463261300555035120e+02,1.490923754294289267e+02,1.463707199758370052e+02,2.026452296365242205e+02,2.060104915098982588e+02,2.197564317475555526e+02,2.059456100303389974e+02,2.105366810406024456e+02,2.024610555366353140e+02,3.684903048389606965e+02,3.582204685796825174e+02,3.560397114903126408e+02,3.572645156576403451e+02,3.578594702234215106e+02,3.650986520962113673e+02,6.206963083752839339e+02,6.122178470921592179e+02,6.187507462094919219e+02,6.208198426784200592e+02,6.272062427962082438e+02,6.220009560564031972e+02,3.932875846867439851e+00,-1.203134175376580739e+00,2.518118435556024881e+00,5.637522028301415133e+00,-3.583517673560689953e-01,7.261106484394782790e+00
1.361605059371881623e+02,1.301385916040627251e+02,1.196625858898718491e+02,1.301291115919570700e+02,1.261049548344318083e+02,1.285359447820669061e+02,1.476721228387091287e+02,1.534193904199724159e+02,1.511963528225930418e+02,1.479810332133534416e+02,1.407759962332382315e+02,1.462612059989044440e+02,2.071650983033950411e+02,1.946037947356858240e+02,2.073630084775227260e+02,2.078632720121685793e+02,2.051383939812033930e+02,2.199772824994954590e+02,3.687604668401007189e+02,3.591060551241664029e+02,3.612248496716851491e+02,3.637507210843564280e+02,3.617455586687429445e+02,3.674963515806200576e+02,6.184502380357408811e+02,6.246353269343418333e+02,6.186244047618771447e+02,6.216359183523319416e+02,6.223073305836272766e+02,6.165045334141686908e+02,2.775028809618987680e+00,3.699179179404435303e+00,5.749444484435498381e+00,3.295677566414267901e-01,-2.019186719521223417e+00,9.368340858303039198e-01
1.355917345271068370e+02,1.208939034450082772e+02,1.260429737201606599e+02,1.216830794937459217e+02,1.341202453034806297e+02,1.233254483979924458e+02,1.530320029351628364e+02,1.542686022048757479e+02,1.388129940872420320e+02,1.521838439511518857e+02,1.415701420179888430e+02,1.486888019465241086e+02,2.082483948271614906e+02,2.036239585940716950e+02,2.088116509991968144e+02,2.003492780734519840e+02,2.117715700744006995e+02,2.061520361567068846e+02,3.534357034559333215e+02,3.645324656498409581e+02,3.743973994997969044e+02,3.687165108533920375e+02,3.626062012293701855e+02,3.633235484590921942e+02,6.113716366343944628e+02,6.161429062229601641e+02,6.222133189489696861e+02,6.174917697660359863e+02,6.195238523204276362e+02,6.220304195850527549e+02,5.382885908248701057e+00,-2.410929433697300617e+00,6.580337951811634056e+00,8.872175708269477212e+00,-7.064285464641336887e+00,-1.085636964596325527e+01
